dijkstra_time_ms,bellman_ford_time_ms,size_n
0.000440132,0.000879752,290
0.000824734,0.00144934,290
0.00083613,0.00105344,290
0.000441488,0.000883453,290
0.000878307,0.00155079,300
0.000485969,0.00098049,300
0.000875418,0.00156112,300
0.000484608,0.000968377,300
0.000495798,0.00103243,300
0.000889916,0.00130198,300
0.000920708,0.000953866,300
0.000874443,0.00155672,300
0.000899948,0.00123566,300
0.000877189,0.00154897,300
0.000884042,0.00132051,300
0.000873716,0.00145962,300
0.00086572,0.00148126,300
0.000885145,0.00155737,300
0.000825848,0.000937688,300
0.000486299,0.000967425,300
0.000892481,0.00156995,300
0.000837616,0.000939845,300
0.000870674,0.00155073,300
0.000888087,0.00126941,300
0.000863229,0.00154996,300
0.000872726,0.00118767,300
0.000895907,0.00159334,300
0.000511385,0.000936361,300
0.00095473,0.00155148,300
0.000856155,0.000967626,300
0.000867064,0.00117282,300
0.000864676,0.00132186,300
0.000522839,0.000926549,300
0.000876979,0.00154836,300
0.000857454,0.000977011,300
0.000900683,0.00155474,300
0.000534192,0.00100828,310
0.000922442,0.00169037,310
0.000529272,0.001034,310
0.000948249,0.00165172,310
0.000514483,0.00100245,310
0.000532466,0.00100435,310
0.000946523,0.00130926,310
0.000894809,0.00100736,310
0.000928464,0.00160543,310
0.000946841,0.00110969,310
0.000933792,0.00168893,310
0.000932492,0.00128374,310
0.000937739,0.00165485,310
0.000512773,0.00100355,310
0.000960282,0.00143596,310
0.000994188,0.0010032,310
0.000961389,0.00163052,310
0.000941351,0.00113807,310
0.000930903,0.00159896,310
0.00100556,0.0012384,310
0.000910411,0.00172734,310
0.00094417,0.00129565,310
0.000934349,0.00165687,310
0.000513353,0.00101164,310
0.000503493,0.00100592,310
0.000963403,0.00138407,310
0.000857196,0.00106396,310
0.000937898,0.00163525,310
0.000915483,0.00113222,310
0.00091949,0.0016729,310
0.000938776,0.00134746,310
0.000929401,0.0016643,310
0.00058562,0.00107498,320
0.000553102,0.0010807,320
0.000717498,0.00105654,320
0.000548586,0.00107098,320
0.00100345,0.00128037,320
0.00075749,0.00107257,320
0.00101846,0.00156593,320
0.00087583,0.00110676,320
0.00100355,0.00163606,320
0.00101371,0.00108527,320
0.00100066,0.00176339,320
0.0010077,0.00118823,320
0.00099102,0.00177219,320
0.000999208,0.00139522,320
0.000992336,0.0016843,320
0.000991843,0.00129332,320
0.00100225,0.00142117,320
0.000540272,0.00105718,320
0.000992151,0.00176214,320
0.000771704,0.00110555,320
0.00100856,0.00183489,320
0.000743828,0.00114279,320
0.000994631,0.00177095,320
0.000887735,0.00111191,320
0.00056306,0.00107523,320
0.00099481,0.00168296,320
0.00071019,0.00106743,320
0.000994203,0.00176012,320
0.000550342,0.00109176,320
0.00102741,0.00176226,320
0.000554783,0.00110087,320
0.000544382,0.00116079,320
0.00105859,0.00189668,330
0.00107881,0.00193097,330
0.00105836,0.00142233,330
0.0010789,0.00189409,330
0.000812689,0.00114254,330
0.00106568,0.00188158,330
0.000745046,0.00113794,330
0.00105684,0.00188514,330
0.000585039,0.00114957,330
0.00106781,0.00187108,330
0.000576627,0.00115841,330
0.00106202,0.0018731,330
0.000574264,0.00116893,330
0.000606019,0.00118669,330
0.00110105,0.00131615,330
0.000572424,0.00117335,330
0.000874704,0.00114644,330
0.000941742,0.00115103,330
0.00117363,0.00117197,330
0.000699801,0.00119568,330
0.00104905,0.00189416,330
0.000706904,0.00118083,330
0.00096643,0.00116629,330
0.00104344,0.00113758,330
0.00104382,0.00187639,330
0.00056276,0.00112382,330
0.00105659,0.00185746,330
0.000775334,0.001135,330
0.0010502,0.00184009,330
0.000727748,0.00115812,330
0.00103931,0.00187647,330
0.000723976,0.00112798,330
0.0011043,0.00194374,340
0.00115191,0.00157852,340
0.00111304,0.00199355,340
0.000936801,0.00119581,340
0.0011492,0.00191657,340
0.000644367,0.00122296,340
0.00115521,0.00188044,340
0.000602501,0.00121382,340
0.00111518,0.00172451,340
0.000648742,0.00124253,340
0.00111557,0.00199013,340
0.000609539,0.00122336,340
0.00111637,0.00200204,340
0.000614941,0.001207,340
0.00113561,0.00200985,340
0.000598265,0.00118518,340
0.00111776,0.00149544,340
0.000813919,0.00120935,340
0.000655087,0.00120701,340
0.000840927,0.00120574,340
0.000643886,0.00121771,340
0.000593258,0.00128144,340
0.00119392,0.00199243,340
0.00110874,0.00200605,340
0.00107485,0.00126677,340
0.00113189,0.00140065,340
0.000825722,0.00124854,340
0.00111547,0.00141664,340
0.000830813,0.00122806,340
0.00113134,0.00142215,340
0.000856498,0.00127013,340
0.00114923,0.00136155,340
0.000935813,0.00136908,350
0.00128352,0.00151689,350
0.000670512,0.0012979,350
0.00108396,0.00131332,350
0.000646386,0.00130704,350
0.00122552,0.00127588,350
0.000686143,0.00131663,350
0.00119597,0.00142603,350
0.000800851,0.00131962,350
0.00121732,0.00148583,350
0.000847192,0.00126593,350
0.0011986,0.00153703,350
0.000861853,0.00129968,350
0.0012372,0.00150717,350
0.000850562,0.00131092,350
0.00119099,0.00154085,350
0.0008984,0.00128199,350
0.00120418,0.00151342,350
0.000880398,0.00126323,350
0.00101244,0.00134014,350
0.00095959,0.00127914,350
0.00120262,0.00211115,350
0.000758016,0.00131675,350
0.00119305,0.00187029,350
0.000635555,0.0013235,350
0.00118888,0.00174221,350
0.000680193,0.00129229,350
0.00119081,0.00173704,350
0.000646996,0.00126957,350
0.00117653,0.00180252,350
0.000630979,0.00129877,350
0.00118057,0.00174014,350
0.000699253,0.00135946,360
0.000682957,0.00136781,360
0.000693036,0.00135159,360
0.00125109,0.00192604,360
0.00126393,0.00224043,360
0.000936948,0.00133636,360
0.00128443,0.00223045,360
0.000691551,0.00133947,360
0.00126455,0.00222916,360
0.000688424,0.00135187,360
0.0012676,0.00222643,360
0.000677459,0.00135637,360
0.00127119,0.00222663,360
0.00126408,0.00222844,360
0.00126107,0.00161285,360
0.000681686,0.00138357,360
0.0012698,0.00156533,360
0.000671669,0.00139901,360
0.00123608,0.00179119,360
0.000705712,0.00135019,360
0.00123746,0.00133886,360
0.000670522,0.00134779,360
0.00123944,0.00217633,360
0.000669236,0.0013428,360
0.00127026,0.002099,360
0.00072181,0.00134278,360
0.00127428,0.00203991,360
0.00085386,0.00138103,360
0.00124363,0.0018503,360
0.000675808,0.00135528,360
0.00127139,0.00182271,360
0.00070319,0.00134632,360
0.00132953,0.00226099,370
0.00071976,0.00151027,370
0.00127502,0.00146816,370
0.00134991,0.0023612,370
0.00140673,0.00145503,370
0.00132174,0.00202462,370
0.000752058,0.0015479,370
0.00133561,0.00242093,370
0.00075425,0.00152725,370
0.00139627,0.00202413,370
0.00137702,0.00189325,370
0.00112625,0.00143279,370
0.00134989,0.00241034,370
0.000757093,0.00148097,370
0.000745573,0.0020849,370
0.00133638,0.00236359,370
0.00115931,0.00150855,370
0.00133212,0.00236576,370
0.0007212,0.0014102,370
0.00133836,0.00235262,370
0.00133966,0.00236209,370
0.00134574,0.00234248,370
0.00133799,0.0023623,370
0.00133537,0.0014925,370
0.00133177,0.00237924,370
0.00109982,0.00158311,370
0.000774706,0.00165589,370
0.000743673,0.00217677,370
0.00141408,0.00235936,370
0.000774572,0.00147586,370
0.00101728,0.00150366,370
0.000762505,0.00143024,370
0.00111279,0.0016872,380
0.00148309,0.00251452,380
0.00141212,0.00161931,380
0.00140118,0.00248793,380
0.000801119,0.00150584,380
0.00140277,0.0024653,380
0.00140232,0.00155023,380
0.00114107,0.00150568,380
0.000759255,0.00148671,380
0.00138108,0.00257372,380
0.00103894,0.00151953,380
0.000978299,0.00157412,380
0.000822821,0.00152161,380
0.0013997,0.00226251,380
0.00138917,0.00184249,380
0.000945613,0.00156237,380
0.00142833,0.0019311,380
0.000763441,0.00156548,380
0.00139439,0.00240636,380
0.00139025,0.00196163,380
0.00149822,0.00155995,380
0.00122831,0.00151798,380
0.00102705,0.00154622,380
0.00142488,0.0024798,380
0.000731883,0.0015758,380
0.00111601,0.00163367,380
0.00154094,0.00149287,380
0.000734703,0.00150603,380
0.000780334,0.00150919,380
0.00144131,0.00218217,380
0.00138946,0.00214451,380
0.00117538,0.00149497,380
0.000833757,0.0016619,390
0.00120049,0.00175678,390
0.00149167,0.00247051,390
0.00146798,0.00186596,390
0.000787093,0.00158477,390
0.000810136,0.00162505,390
0.001467,0.00211348,390
0.00149153,0.00205566,390
0.00106453,0.00160232,390
0.00138412,0.00165643,390
0.000788064,0.00158117,390
0.00115258,0.00160969,390
0.000785562,0.0015729,390
0.00118912,0.00169193,390
0.000792517,0.00159436,390
0.00106832,0.00161145,390
0.000779838,0.00163727,390
0.00111763,0.00164266,390
0.000841093,0.00160904,390
0.00113361,0.00163703,390
0.000841527,0.00160202,390
0.000790216,0.00158152,390
0.000798072,0.00156574,390
0.00148073,0.00249464,390
0.00148254,0.00234957,390
0.00120491,0.00169661,390
0.00105661,0.00162342,390
0.000785517,0.00157948,390
0.00145459,0.00160499,390
0.00080902,0.00156898,390
0.00146443,0.00210752,390
0.000802439,0.00156596,390
0.000855747,0.00174965,400
0.000838747,0.00175307,400
0.00135195,0.00169818,400
0.00157023,0.00276428,400
0.00142818,0.00172126,400
0.00157688,0.00171089,400
0.00155146,0.00274799,400
0.00153601,0.00275106,400
0.00124369,0.00164524,400
0.00158556,0.00285381,400
0.00153287,0.00276151,400
0.00107841,0.00164271,400
0.00103328,0.001669,400
0.000827682,0.00170135,400
0.00155198,0.00256403,400
0.00123411,0.0018123,400
0.00140086,0.00172205,400
0.000817074,0.00169273,400
0.00104383,0.0016829,400
0.00156222,0.00262574,400
0.00154099,0.00199193,400
0.00127087,0.00170112,400
0.000955924,0.0017754,400
0.000824723,0.00164708,400
0.000823772,0.00166932,400
0.000838909,0.0016514,400
0.000879544,0.00177147,400
0.000851964,0.00170889,400
0.00087715,0.0017084,400
0.000827384,0.00173525,400
0.000836016,0.00173277,400
0.000824712,0.00164867,400
0.000872432,0.00183084,410
0.000889686,0.00181865,410
0.000880826,0.00174471,410
0.0012296,0.00174927,410
0.000872576,0.0017624,410
0.00161877,0.00241703,410
0.00162052,0.00288754,410
0.000874486,0.00177686,410
0.00162914,0.00244171,410
0.00117442,0.00174048,410
0.00154807,0.00183697,410
0.000871713,0.00173829,410
0.00108405,0.00172888,410
0.00161257,0.00265913,410
0.00160987,0.00201301,410
0.001253,0.00172877,410
0.00104153,0.00175878,410
0.000885611,0.00185883,410
0.000922944,0.00173415,410
0.000868553,0.00175316,410
0.000928128,0.00175467,410
0.000899637,0.00182627,410
0.000873938,0.00173852,410
0.000853336,0.00179001,410
0.00168133,0.00248576,410
0.00166324,0.00216989,410
0.000979756,0.00182841,410
0.00133026,0.00176084,410
0.00158789,0.00205682,410
0.00134621,0.0018436,410
0.00163125,0.00199373,410
0.000864422,0.00176256,410
0.00163154,0.00182204,420
0.000953716,0.00186271,420
0.000914829,0.00182542,420
0.00171481,0.00197908,420
0.000906201,0.00184658,420
0.00174655,0.00254267,420
0.00171671,0.002582,420
0.000908959,0.00189631,420
0.00151103,0.00185655,420
0.00137055,0.00270698,420
0.000889004,0.00182033,420
0.00173056,0.00234684,420
0.00102716,0.00181839,420
0.00131496,0.00184107,420
0.0016882,0.00244431,420
0.0015487,0.00183326,420
0.00174863,0.0025951,420
0.000938496,0.00183117,420
0.00170118,0.00249927,420
0.00175448,0.00185762,420
0.00125399,0.00182422,420
0.00171811,0.00271432,420
0.00170254,0.00201807,420
0.00118768,0.00184014,420
0.00169408,0.00278814,420
0.00169074,0.00302814,420
0.000905083,0.00181081,420
0.00173033,0.00268376,420
0.00169848,0.00302783,420
0.000903528,0.00181141,420
0.00171294,0.00250796,420
0.00175568,0.00184416,420
0.00120209,0.0019378,430
0.000964722,0.00198637,430
0.00134698,0.00202946,430
0.00164488,0.00193056,430
0.00177102,0.00298296,430
0.00191431,0.00317215,430
0.000988281,0.00191745,430
0.00178012,0.00317517,430
0.00101643,0.0019155,430
0.00187409,0.00194444,430
0.0017842,0.00224875,430
0.00097221,0.00190111,430
0.00118521,0.00191316,430
0.00179501,0.00271208,430
0.00120381,0.00195979,430
0.00142464,0.00199455,430
0.0018024,0.00274514,430
0.00128359,0.00201683,430
0.00132313,0.00202204,430
0.00179344,0.00271137,430
0.0012102,0.00189923,430
0.00139578,0.00195641,430
0.00182632,0.00273357,430
0.00127721,0.00205214,430
0.00130584,0.00196785,430
0.00126522,0.0020105,430
0.00107255,0.00190573,430
0.00182752,0.00256776,430
0.00180195,0.00256594,430
0.000940294,0.00194365,430
0.00142343,0.00191223,430
0.00180058,0.00288563,430
0.0015441,0.00200017,440
0.00174996,0.00202518,440
0.00192537,0.0027434,440
0.00187629,0.00332386,440
0.0018973,0.00201242,440
0.00149129,0.00203759,440
0.001035,0.00210809,440
0.00184431,0.00245186,440
0.00151272,0.00205434,440
0.00100166,0.002046,440
0.00112215,0.00202804,440
0.00190406,0.00263976,440
0.00192486,0.00331977,440
0.00173845,0.00205323,440
0.00155103,0.00205154,440
0.00182998,0.0019934,440
0.00191862,0.00303558,440
0.00190751,0.0033194,440
0.00103749,0.00201511,440
0.00187921,0.00234226,440
0.00187576,0.00324147,440
0.00110167,0.00199523,440
0.00177015,0.00203982,440
0.00189906,0.00296116,440
0.00185091,0.00335615,440
0.00174371,0.00211066,440
0.00189618,0.00286296,440
0.00191359,0.00228473,440
0.000994438,0.00202033,440
0.00104874,0.0021285,440
0.00189561,0.00261775,440
0.00184052,0.00342514,440
0.00196187,0.00233059,450
0.00104076,0.0020858,450
0.00195783,0.00225014,450
0.00192033,0.00311724,450
0.00183148,0.0021154,450
0.00104808,0.00210538,450
0.00199614,0.00247338,450
0.00137473,0.00207704,450
0.00103905,0.00218197,450
0.00107824,0.00209721,450
0.00200343,0.00263229,450
0.00199041,0.00281235,450
0.00102138,0.00208241,450
0.001993,0.00249709,450
0.00201876,0.00276831,450
0.00104629,0.00208485,450
0.00199491,0.00243634,450
0.0019863,0.00326098,450
0.00196125,0.00347245,450
0.00108315,0.00211485,450
0.00198949,0.0021673,450
0.00198135,0.0030674,450
0.00196658,0.00347555,450
0.00101678,0.00216886,450
0.00197052,0.00224935,450
0.0019942,0.00301565,450
0.001087,0.00208707,450
0.00152468,0.00217063,450
0.00198037,0.00286257,450
0.00200303,0.00346743,450
0.00124992,0.00219061,450
0.00176044,0.0021479,450
0.00213265,0.00228724,460
0.00204139,0.00363581,460
0.00113532,0.00225426,460
0.00134186,0.00221258,460
0.00205128,0.00276617,460
0.0020713,0.00335189,460
0.00112806,0.00216489,460
0.00143466,0.00216946,460
0.00145606,0.00224476,460
0.00201595,0.00363331,460
0.00109717,0.00217099,460
0.0020243,0.00222815,460
0.00111617,0.00224782,460
0.00111771,0.00225301,460
0.00188435,0.00218341,460
0.00203447,0.00296971,460
0.002072,0.00319687,460
0.00206742,0.00360611,460
0.00205434,0.00362674,460
0.00108238,0.00222811,460
0.001987,0.00228842,460
0.00212132,0.00293904,460
0.00203521,0.0035523,460
0.0010747,0.0021888,460
0.00163901,0.00222099,460
0.00205051,0.00290279,460
0.00204053,0.00344617,460
0.001216,0.00226924,460
0.00159722,0.00229471,460
0.00206718,0.00280814,460
0.00201519,0.00347255,460
0.00212715,0.00225238,460
0.00113574,0.00232244,470
0.00221834,0.00233349,470
0.00215909,0.00282407,470
0.00154375,0.00234466,470
0.00118492,0.00232447,470
0.00218607,0.00240875,470
0.00220372,0.0030777,470
0.00180504,0.00233275,470
0.00120862,0.00227652,470
0.0021348,0.00363516,470
0.00114009,0.00226258,470
0.00201199,0.00234082,470
0.00123434,0.00231794,470
0.00214932,0.00262175,470
0.00156252,0.0022759,470
0.00110962,0.00231651,470
0.00212442,0.00245742,470
0.00214514,0.00317101,470
0.00185754,0.00230191,470
0.00113694,0.00230452,470
0.00113973,0.0023484,470
0.00114883,0.00231396,470
0.00118829,0.00230105,470
0.00113191,0.00225811,470
0.00117265,0.00230343,470
0.00212952,0.00254933,470
0.00216348,0.00314644,470
0.00143229,0.00230403,470
0.00125268,0.00239604,470
0.0015845,0.00234982,470
0.00115845,0.00242877,470
0.00220557,0.00252554,470
0.00119758,0.00249562,480
0.00230335,0.00405833,480
0.00219776,0.00243197,480
0.00118406,0.00241675,480
0.00115502,0.00243519,480
0.00229878,0.00256857,480
0.00222715,0.00312737,480
0.00175902,0.0025174,480
0.00117826,0.00236868,480
0.0012225,0.00235808,480
0.00231899,0.00315685,480
0.0011742,0.00254867,480
0.00116994,0.00238499,480
0.00210042,0.00242494,480
0.00229886,0.00372043,480
0.00116929,0.00238837,480
0.00183115,0.00246441,480
0.00117509,0.00248978,480
0.00226168,0.00248191,480
0.00116922,0.00239451,480
0.00118209,0.00240241,480
0.00221118,0.00253685,480
0.00135891,0.0024607,480
0.00118528,0.00241979,480
0.00198794,0.00244195,480
0.00117073,0.00241988,480
0.00221358,0.00250764,480
0.00227703,0.0031834,480
0.00120394,0.0024826,480
0.00130224,0.00237361,480
0.00223982,0.00270709,480
0.00220902,0.00251575,480
0.00125439,0.0025624,490
0.00132716,0.00248738,490
0.00231608,0.00412796,490
0.00236074,0.00297681,490
0.00205171,0.00257871,490
0.00181023,0.00251951,490
0.00124769,0.00255649,490
0.00217418,0.00256848,490
0.00153647,0.00253898,490
0.00157705,0.00261356,490
0.001621,0.00255823,490
0.00225155,0.00248317,490
0.00122287,0.00247944,490
0.00235042,0.00265107,490
0.00158687,0.00254819,490
0.0023216,0.00275555,490
0.00124075,0.00248805,490
0.00126162,0.00253396,490
0.00223702,0.00249737,490
0.00230927,0.00314316,490
0.00121626,0.00260991,490
0.00239757,0.00292394,490
0.0012921,0.0027071,490
0.00132168,0.00267191,490
0.00226315,0.00279666,490
0.00125731,0.0025317,490
0.00231947,0.00254741,490
0.00232732,0.00316314,490
0.00155969,0.00254195,490
0.00127565,0.00250952,490
0.00235092,0.0025477,490
0.00240755,0.00296557,490
0.00130304,0.00258439,500
0.00225904,0.00272809,500
0.00243915,0.00317295,500
0.00131251,0.00255597,500
0.00224463,0.00264192,500
0.00144479,0.00266904,500
0.0024043,0.00428939,500
0.00241216,0.00378291,500
0.00246016,0.00264627,500
0.00244989,0.00305717,500
0.00126518,0.00263568,500
0.0013897,0.00261298,500
0.00250772,0.00266494,500
0.00243094,0.00317281,500
0.0024309,0.00349297,500
0.00245067,0.00428378,500
0.00240197,0.00427922,500
0.00245654,0.00334268,500
0.00165208,0.0025643,500
0.00238606,0.00290082,500
0.00129675,0.00267368,500
0.00234025,0.00270401,500
0.00246651,0.00309683,500
0.00144502,0.00258279,500
0.00247967,0.00260166,500
0.00240487,0.00322114,500
0.00159856,0.00257538,500
0.00217164,0.00261099,500
0.00240071,0.00291697,500
0.00130999,0.00270087,500
0.00132253,0.00259719,500
0.00183843,0.00263202,500
0.00253755,0.00293251,510
0.00133522,0.00268587,510
0.00134015,0.00269062,510
0.00233267,0.00279961,510
0.00243311,0.00272747,510
0.00250883,0.00301435,510
0.00247311,0.00333364,510
0.00255407,0.00354001,510
0.00253192,0.00360377,510
0.00254173,0.00363324,510
0.00254067,0.00378987,510
0.00256464,0.00380556,510
0.0025379,0.00369645,510
0.0025041,0.00373571,510
0.00248939,0.00376492,510
0.00259905,0.00371594,510
0.00256322,0.00374778,510
0.0024879,0.00379872,510
0.00254704,0.00383271,510
0.00253594,0.00391768,510
0.00252459,0.00393183,510
0.00255399,0.00390692,510
0.00258202,0.00377032,510
0.00251112,0.0038444,510
0.00250912,0.0038285,510
0.00246,0.00388274,510
0.0024943,0.00388321,510
0.00255352,0.00380919,510
0.00255978,0.00381306,510
0.00154104,0.00268575,510
0.00133203,0.00266556,510
0.00182833,0.00292216,510
0.00138035,0.00277506,520
0.00158707,0.0027845,520
0.00192647,0.00280933,520
0.00136807,0.00279549,520
0.00191429,0.00283832,520
0.00140226,0.00280897,520
0.0013868,0.00280506,520
0.00135782,0.0028114,520
0.00213966,0.00281387,520
0.00138272,0.00276798,520
0.00262799,0.00424755,520
0.00269419,0.00395142,520
0.00258838,0.00393947,520
0.00136998,0.00284743,520
0.0013856,0.00285877,520
0.00184383,0.00279383,520
0.0013809,0.00279847,520
0.00183491,0.00279805,520
0.00263099,0.00287596,520
0.00263208,0.00308638,520
0.00261721,0.00335114,520
0.00138589,0.00282818,520
0.00217591,0.00292708,520
0.00268694,0.00463302,520
0.00136757,0.00275749,520
0.00221715,0.00281177,520
0.00228773,0.00281892,520
0.00184591,0.00281748,520
0.00161786,0.00287097,520
0.00162317,0.00280664,520
0.00136962,0.00282344,520
0.00176899,0.0028527,520
0.00141797,0.00298465,530
0.00161183,0.00298023,530
0.00222473,0.00289318,530
0.00267796,0.003065,530
0.00273992,0.00324394,530
0.00269006,0.00341396,530
0.00268409,0.00363024,530
0.00270601,0.00353992,530
0.00266762,0.0036571,530
0.00273867,0.00359806,530
0.00275586,0.00362593,530
0.00268822,0.00369535,530
0.00276684,0.00363835,530
0.00265041,0.00307492,530
0.00142858,0.00290549,530
0.00214603,0.00295625,530
0.0027581,0.00295831,530
0.00212283,0.0028777,530
0.0026942,0.00453656,530
0.00271047,0.00332899,530
0.00278355,0.00343617,530
0.00158599,0.00307843,530
0.00143352,0.00298819,530
0.00211603,0.00296102,530
0.00264868,0.00294129,530
0.00270707,0.00309891,530
0.00273691,0.00332852,530
0.00272899,0.00338656,530
0.00272846,0.00346968,530
0.00269848,0.00368415,530
0.00273669,0.00346204,530
0.00157119,0.00445429,530
0.00291078,0.00511861,540
0.00290259,0.00347017,540
0.00272471,0.00316971,540
0.0029832,0.00305438,540
0.00287459,0.0032054,540
0.00279665,0.00331796,540
0.00283369,0.00339804,540
0.00283803,0.00337833,540
0.00281117,0.00353831,540
