size_n,dijkstra_time_ms_mean,dijkstra_time_ms_std,bellman_ford_time_ms_mean,bellman_ford_time_ms_std,reps
3580,0.095803003125,0.002543233823978387,0.18031396875,0.003330477757435626,32
3590,0.0956579,0.0025155490099081747,0.18067078125,0.0037953838552112792,32
3600,0.095843109375,0.0020686513082742116,0.18234375,0.004255305137413766,32
3610,0.0972010875,0.0029559033732039935,0.18259853125,0.004313126476121867,32
3620,0.097585871875,0.002410589594273876,0.1841634375,0.003899628507447057,32
3630,0.09855607499999999,0.002839865463252617,0.18520615625,0.003349510842173217,32
3640,0.098698890625,0.002099656421798483,0.186898125,0.0032874634289790953,32
3650,0.10099274375,0.0035250357237496107,0.18747071875,0.0037716368067655234,32
3660,0.104959665625,0.006753206111433728,0.19897315625,0.01297984255034844,32
3670,0.103359878125,0.005843891460038337,0.19418425,0.009728911167237573,32
3680,0.102575903125,0.0025581030632438823,0.1919615625,0.00337305854286488,32
3690,0.101235021875,0.001982621956642008,0.1911226875,0.0039182141614316785,32
3700,0.102332034375,0.0021505216587507,0.192646,0.003711161972684567,32
3710,0.102342078125,0.0024993680778516753,0.193484125,0.003948633891534513,32
3720,0.10349671875,0.0032263455427965926,0.19276125,0.0026740809869934762,32
3730,0.10322151875,0.0019687000767380594,0.19474028125,0.0026643596467347346,32
3740,0.1042006875,0.002208619569401611,0.1954604375,0.0034380332126222606,32
3750,0.10532159375,0.0026591055810574592,0.19635906250000001,0.0035034985187800127,32
3760,0.10603562500000001,0.002898899335847142,0.19662728125,0.0035488871427742587,32
3770,0.1069495625,0.00476318201112384,0.19942025,0.004916152103017156,32
3780,0.1067824375,0.00280144483857772,0.200151625,0.004241461472402524,32
3790,0.10718703125,0.0026949160409507084,0.20326915625,0.007792418230680123,32
3800,0.1084181875,0.0029463734640815227,0.20163609375,0.0031877366810106715,32
3810,0.10827015625,0.0030219913768632653,0.20318971875,0.00347871622544128,32
3820,0.10889540625,0.0026292193810541833,0.20356746875,0.0033918954139276524,32
3830,0.10974953125,0.0025404700473580545,0.2058549375,0.005228184949970088,32
3840,0.11029246875,0.0021575282006322514,0.2061863125,0.0031775211490002327,32
3850,0.111216625,0.0028025466961988338,0.20724828125,0.004341688023067575,32
3860,0.1128765625,0.0059387691955988435,0.21073709375,0.007075648253691034,32
3870,0.11182859375,0.002461287351917881,0.20931534375,0.0036868230447210182,32
3880,0.11441365625,0.00583530092202501,0.213445875,0.009674822878708168,32
3890,0.1131531875,0.002681335831231096,0.2119064375,0.0037567529691335502,32
3900,0.11792565625,0.011066152356423888,0.21898846875,0.01935364286281845,32
3910,0.11376665625,0.002717616805325197,0.214350125,0.004089236838564744,32
3920,0.11562396875,0.003328028634608398,0.21450815625,0.0026851632528276425,32
3930,0.11764028125,0.005437498742726148,0.21905665625,0.009091190995990898,32
3940,0.1161933125,0.003404792949261929,0.21647446875,0.002914227824231219,32
3950,0.1172156875,0.003925545777639558,0.217684,0.0031618353056413286,32
3960,0.1225258125,0.012129381794421502,0.22433953125,0.014057017886949687,32
3970,0.11856515625,0.0028470197587716064,0.2210383125,0.0031483120719432724,32
3980,0.11871678125,0.0027429485359551373,0.22266415625,0.0038268846836344494,32
3990,0.120117125,0.004074768894903735,0.22327053125,0.0036940306491045054,32
4000,0.12121421875,0.0033731440613170424,0.22762834375,0.005161517858206626,32
4010,0.12020209375,0.002352970188923129,0.22588278125,0.0035578201958359874,32
4020,0.1228648125,0.003718224184989893,0.2262314375,0.003670384669362838,32
4030,0.12343509375,0.004701132452394947,0.2295645,0.007882575118576415,32
4040,0.12444903125,0.005395859028484104,0.23151253125,0.008345123044271034,32
4050,0.123208125,0.0026421140062221024,0.23009871875,0.004501875437209301,32
4060,0.124009125,0.002382552199716722,0.23194628125,0.004837928587179478,32
4070,0.1264360625,0.004603289190469545,0.2341655625,0.007606192078405182,32
4080,0.125657,0.002545425725689123,0.2347458125,0.0037668654113657634,32
4090,0.12579015625,0.002573439941369515,0.23532534375,0.004354316540869065,32
4100,0.12737665625,0.0053714851391943675,0.23782315625,0.00555376609332226,32
4110,0.12873153125,0.004735503108068186,0.23919534375,0.006730098311918328,32
4120,0.12874390625,0.004204435287284243,0.23952946875,0.004215217313380586,32
4130,0.12977178125,0.004369343090888887,0.24014396875,0.0041692304482090475,32
4140,0.12921753125,0.002340486794776556,0.24164521875,0.0032609347273287207,32
4150,0.13068840625,0.003870528628780692,0.2420626875,0.003651937742807746,32
4160,0.13028403125,0.002406395040880331,0.24340559375,0.004070125127525069,32
4170,0.1312953125,0.003235669708861482,0.24514753125,0.005146670756326216,32
4180,0.13172596875,0.003891706193017845,0.245846125,0.004539669293778461,32
4190,0.13252878125,0.002476688852257875,0.24678296875,0.003645802873548354,32
4200,0.13497521875,0.004994471235366003,0.25018390625000003,0.007711624461484164,32
4210,0.1344114375,0.0032431748135266702,0.251270125,0.006509494502023564,32
4220,0.13526803125,0.0036748312162293143,0.2519878125,0.005499867881580773,32
4230,0.1397135625,0.009539636221895137,0.25721084375,0.011142953883815365,32
4240,0.14006021875,0.006196456869324471,0.26159171875,0.011339579680356255,32
4250,0.13862,0.002892199530634078,0.25772403125,0.002493503815973305,32
4260,0.1374146875,0.002199683634035528,0.25816115625,0.0033563580719041183,32
4270,0.13868028125,0.0031923608645716165,0.25632128125,0.0032512227530036167,32
4280,0.14306746875,0.007647551221569126,0.26807315625,0.01650069425643466,32
4290,0.16228984375,0.027415385441059113,0.30128025,0.049394400340524426,32
4300,0.155231125,0.02213954120424303,0.296291875,0.041076930697739274,32
4310,0.1536373125,0.017055578606128954,0.28355240625,0.02116292320879162,32
4320,0.15311296875,0.018754980980869414,0.281957,0.030460228246231184,32
4330,0.14506496875,0.007039477495189074,0.26998234375,0.008632026690649532,32
4340,0.14375071875,0.0027753524464738575,0.2688891875,0.006129471263073491,32
4350,0.1591283125,0.04672635410119051,0.29447175000000003,0.06064535097649695,32
4360,0.14498675,0.0022655136007095583,0.27100996875,0.003747007143077454,32
4370,0.14661440625,0.0036422029980097115,0.272737625,0.005006541194714668,32
4380,0.14644584375,0.0035853413637108454,0.27414859375,0.004217652107951879,32
4390,0.147178125,0.0024368972043102275,0.27571953125,0.00445329616677618,32
4400,0.14920165625,0.007835322351415154,0.2741015625,0.007500349454098366,32
4410,0.1480645,0.0038007228671004148,0.27683409375,0.00478627835823001,32
4420,0.1490193125,0.0032135947690777275,0.27781218750000003,0.004724063713038148,32
4430,0.14836896875,0.0031481799353393746,0.2769051875,0.004326388010204792,32
4440,0.149397,0.002902321107751518,0.278231625,0.004331810019711737,32
4450,0.1506571875,0.007029209954884243,0.28167371875,0.015156782201448579,32
4460,0.1498115,0.00310534874249254,0.27989784375,0.005432487920542114,32
4470,0.15416765625,0.007803291115009483,0.28449703125,0.006982928949787006,32
4480,0.15174859375,0.002389721242365084,0.28321309375000003,0.003491884845246324,32
4490,0.15252903125,0.0038459485296573376,0.28344265625,0.0051046339401651444,32
4500,0.15246809375,0.0032817035244611793,0.28517340625,0.004922007929058116,32
4510,0.15798709375,0.00799873391293653,0.29594921875,0.02410554833271582,32
4520,0.1546515,0.004158630138038248,0.28629753125,0.004428331309480294,32
4530,0.1551061875,0.0035856785048082283,0.28740684375,0.004725920433559573,32
4540,0.1554140625,0.003058356063082544,0.28952040625,0.004015453740389868,32
4550,0.15768084375,0.003978051345424786,0.291758125,0.005491599867923277,32
4560,0.15870225,0.006159641253758209,0.29581999999999997,0.011847526213307147,32
4570,0.1586219375,0.005003847612946838,0.29530290625,0.0071531496574908085,32
4580,0.1595848125,0.005482441412349406,0.29699346875,0.010277896152011044,32
4590,0.159356875,0.00382421302974547,0.29568021875,0.0033545579695242163,32
4600,0.15964975,0.0027501364170709787,0.296538625,0.004747488110503804,32
4610,0.1689535,0.016920755043732534,0.30938759375,0.02249909675667472,32
4620,0.1630008125,0.0032878510405497012,0.3012029375,0.004102248986360258,32
4630,0.162896875,0.0025358049233675287,0.30358153125,0.004343953887188882,32
4640,0.1635,0.002852385547660063,0.304663125,0.004489209526394928,32
4650,0.16686775,0.004610364295530232,0.3097513125,0.008606185204685276,32
4660,0.16466621875,0.003792654122893153,0.3067154375,0.004859491331003042,32
4670,0.16596303125,0.0031138787456761107,0.30925790625,0.004570535344460306,32
4680,0.16999725,0.011924464880551246,0.3124665625,0.009631439267892096,32
4690,0.16747425,0.00363883223026289,0.3118164375,0.003692639891878678,32
4700,0.170041375,0.0033020517934876504,0.3153273125,0.0035565958130414185,32
4710,0.16971465625,0.004831585328656212,0.31388778125,0.005420887690996599,32
4720,0.17137840625,0.0048142895040401285,0.315949375,0.007949905312918832,32
4730,0.17210803125000002,0.004322963418509743,0.31691440625,0.004280222839258597,32
4740,0.17176821875,0.004458335632093939,0.31905625,0.007873698225738654,32
4750,0.17453509375,0.005809020966131982,0.32236721875,0.00918659716562114,32
4760,0.173626625,0.0035561125259017047,0.323726875,0.008698264689544407,32
4770,0.17487084375,0.002578384924586695,0.3222326875,0.004688744297767121,32
4780,0.174146,0.0027192673530750883,0.32333165625,0.003379289825626966,32
4790,0.174560875,0.0034986439850855054,0.32578303125,0.004622874873146956,32
4800,0.17971496875,0.00860257165214411,0.331433875,0.013216352900266211,32
4810,0.1776215,0.004877944123808717,0.32498343749999997,0.004108475766156316,32
4820,0.176295875,0.0035548681827706342,0.32499209375,0.004897000053344997,32
4830,0.17738328125,0.0038320002873366834,0.3266459375,0.0049448117629586,32
4840,0.17840515625,0.005061736690043834,0.32689546875,0.004589300395923482,32
4850,0.1780609375,0.004553320052016303,0.33363271875,0.009585519555018828,32
4860,0.17967425,0.006894672494941296,0.3336218125,0.010309259595254342,32
4870,0.1807836875,0.007946894717582696,0.334493125,0.008582318290204288,32
4880,0.17973084375,0.002773558895054499,0.33361771875,0.005437296434318108,32
4890,0.1819946875,0.00476145726404677,0.336411375,0.008748101939670967,32
4900,0.181293,0.0030800059456111456,0.3366535,0.005092495017179688,32
4910,0.18404040625,0.006463078208463123,0.34048240625,0.011070017318356409,32
4920,0.18345621875,0.003101112368312125,0.337977875,0.0048288437134965355,32
4930,0.1851479375,0.005928587067851306,0.34303615625,0.013935905146664708,32
4940,0.1844536875,0.002083416791557501,0.34089775,0.004489006327963907,32
4950,0.1850510625,0.0029327171375012877,0.342407,0.004732436231741537,32
4960,0.18587309375,0.0026466341402734427,0.34325134375,0.00499096478404586,32
4970,0.18772903125,0.0073160080580377575,0.3479165,0.008598432811419766,32
4980,0.1873403125,0.0030871386067593,0.34632921875,0.004394210393620049,32
4990,0.1911751875,0.007957042330686934,0.35092440625,0.009285182486290237,32
5000,0.18910946875,0.003058606402272679,0.3492250625,0.004213728700164945,32
